decision_id,logged_at_utc,threat_score,predicted_label,true_label,explanation,routing_decision,model_version
6718,2026-08-17T06:54:05.838240+00:00,0.0047912799868194,0,0,Destination Port=51012.0 decreased risk | Average Packet Size=24.5 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6719,2026-08-17T06:54:05.838240+00:00,0.9597552356659542,1,1,Destination Port=22.0 increased risk | Init Win bytes forward=29200.0 increased risk | Init Win bytes backward=247.0 increased risk,auto_escalate,cd69f531da6dd6a9
6720,2026-08-17T06:54:05.838240+00:00,0.9496376746561817,1,1,Destination Port=80.0 increased risk | Idle Mean=100000000.0 increased risk | Init Win bytes backward=235.0 increased risk,auto_escalate,cd69f531da6dd6a9
6721,2026-08-17T06:54:05.838240+00:00,0.0269042143970305,0,0,Destination Port=37582.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Flow Bytes/s=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6722,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=2321.4 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1454.1 increased risk,auto_escalate,cd69f531da6dd6a9
6723,2026-08-17T06:54:05.838240+00:00,0.0121493201553947,0,0,Destination Port=54967.0 decreased risk | Init Win bytes backward=33304.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6724,2026-08-17T06:54:05.838240+00:00,0.9999588908816484,1,1,Bwd Packet Length Mean=1449.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=853.9 increased risk,auto_escalate,cd69f531da6dd6a9
6725,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=997.8 increased risk,auto_escalate,cd69f531da6dd6a9
6726,2026-08-17T06:54:05.838240+00:00,0.1884920845692115,0,0,Init Win bytes backward=29200.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Destination Port=80.0 increased risk,human_review,cd69f531da6dd6a9
6727,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=747.8 increased risk,auto_escalate,cd69f531da6dd6a9
6728,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=916.2 increased risk,auto_escalate,cd69f531da6dd6a9
6729,2026-08-17T06:54:05.838240+00:00,0.0001632573728341,0,0,Average Packet Size=54.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=60.0 decreased risk,auto_close,cd69f531da6dd6a9
6730,2026-08-17T06:54:05.838240+00:00,0.0721378258533598,0,0,Average Packet Size=9.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Destination Port=80.0 increased risk,auto_close,cd69f531da6dd6a9
6731,2026-08-17T06:54:05.838240+00:00,0.0223144530424217,0,0,Destination Port=53340.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6732,2026-08-17T06:54:05.838240+00:00,0.9954075454205576,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6733,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=136.0 decreased risk | Bwd Packet Length Mean=178.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6734,2026-08-17T06:54:05.838240+00:00,0.9928754521453458,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6735,2026-08-17T06:54:05.838240+00:00,0.000217059798656,0,0,Average Packet Size=127.0 decreased risk | Bwd Packet Length Mean=176.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6736,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=64.8 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=71.0 decreased risk,auto_close,cd69f531da6dd6a9
6737,2026-08-17T06:54:05.838240+00:00,0.0266844797485782,0,0,Average Packet Size=9.0 decreased risk | Destination Port=56830.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6738,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=93.0 decreased risk | Bwd Packet Length Mean=123.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6739,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=112.5 decreased risk | Bwd Packet Length Mean=143.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6740,2026-08-17T06:54:05.838240+00:00,0.9939485928264606,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6741,2026-08-17T06:54:05.838240+00:00,0.0263883028627449,0,0,Destination Port=57016.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Init Win bytes backward=256.0 decreased risk,auto_close,cd69f531da6dd6a9
6742,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=919.8 increased risk,auto_escalate,cd69f531da6dd6a9
6743,2026-08-17T06:54:05.838240+00:00,0.9859040134524888,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.2 increased risk | Total Fwd Packets=5.0 increased risk,auto_escalate,cd69f531da6dd6a9
6744,2026-08-17T06:54:05.838240+00:00,0.0196774295691623,0,0,Average Packet Size=9.0 decreased risk | Destination Port=49588.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6745,2026-08-17T06:54:05.838240+00:00,0.0329311695734738,0,0,Destination Port=42276.0 decreased risk | Total Length of Bwd Packets=24.0 decreased risk | Bwd Packet Length Mean=4.8 decreased risk,auto_close,cd69f531da6dd6a9
6746,2026-08-17T06:54:05.838240+00:00,0.0020633445179632,0,0,Bwd Packet Length Mean=127.7 decreased risk | Init Win bytes forward=-1.0 decreased risk | Average Packet Size=95.5 decreased risk,auto_close,cd69f531da6dd6a9
6747,2026-08-17T06:54:05.838240+00:00,0.0002211116625134,0,0,Average Packet Size=99.2 decreased risk | Bwd Packet Length Mean=119.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6748,2026-08-17T06:54:05.838240+00:00,0.0159915051980625,0,0,Destination Port=51037.0 decreased risk | Average Packet Size=100.7 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6749,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6750,2026-08-17T06:54:05.838240+00:00,0.9949969397947324,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6751,2026-08-17T06:54:05.838240+00:00,0.993955744394855,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6752,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=101.0 decreased risk | Bwd Packet Length Mean=108.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6753,2026-08-17T06:54:05.838240+00:00,0.9949969397947324,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6754,2026-08-17T06:54:05.838240+00:00,0.929457458786682,1,1,Destination Port=80.0 increased risk | Total Length of Fwd Packets=30.0 increased risk | Average Packet Size=6.0 increased risk,auto_escalate,cd69f531da6dd6a9
6755,2026-08-17T06:54:05.838240+00:00,0.996120826457593,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6756,2026-08-17T06:54:05.838240+00:00,0.999889446437204,1,1,Bwd Packet Length Mean=2320.2 increased risk | Total Length of Bwd Packets=11601.0 increased risk | Average Packet Size=897.2 increased risk,auto_escalate,cd69f531da6dd6a9
6757,2026-08-17T06:54:05.838240+00:00,0.9834529763653423,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
6758,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=920.9 increased risk,auto_escalate,cd69f531da6dd6a9
6759,2026-08-17T06:54:05.838240+00:00,0.9890775574992448,1,1,Bwd Packet Length Mean=1449.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Init Win bytes backward=235.0 increased risk,auto_escalate,cd69f531da6dd6a9
6760,2026-08-17T06:54:05.838240+00:00,0.9945732548937332,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6761,2026-08-17T06:54:05.838240+00:00,0.0211804111205981,0,0,Average Packet Size=9.0 decreased risk | Destination Port=50540.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6762,2026-08-17T06:54:05.838240+00:00,0.7165593312022881,1,1,Init Win bytes backward=235.0 increased risk | Destination Port=80.0 increased risk | Init Win bytes forward=29200.0 increased risk,human_review,cd69f531da6dd6a9
6763,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=793.6 increased risk,auto_escalate,cd69f531da6dd6a9
6764,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=65.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=79.0 decreased risk,auto_close,cd69f531da6dd6a9
6765,2026-08-17T06:54:05.838240+00:00,0.0106818773704831,0,0,Bwd Packet Length Mean=210.1 decreased risk | Average Packet Size=138.0 decreased risk | Total Length of Bwd Packets=3992.0 decreased risk,auto_close,cd69f531da6dd6a9
6766,2026-08-17T06:54:05.838240+00:00,0.001237056871909,0,0,Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=121.5 decreased risk | Average Packet Size=105.2 decreased risk,auto_close,cd69f531da6dd6a9
6767,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=64.8 decreased risk | Bwd Packet Length Mean=65.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6768,2026-08-17T06:54:05.838240+00:00,0.3451574952917767,0,0,Init Win bytes backward=946.0 decreased risk | Destination Port=80.0 increased risk | Bwd Packet Length Mean=0.0 decreased risk,human_review,cd69f531da6dd6a9
6769,2026-08-17T06:54:05.838240+00:00,0.0079563661507058,0,0,Total Backward Packets=34.0 decreased risk | Total Length of Bwd Packets=36254.0 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
6770,2026-08-17T06:54:05.838240+00:00,0.963432325707563,1,1,Destination Port=21.0 increased risk | Init Win bytes backward=227.0 increased risk | Init Win bytes forward=29200.0 increased risk,auto_escalate,cd69f531da6dd6a9
6771,2026-08-17T06:54:05.838240+00:00,0.0004381388567381,0,0,Average Packet Size=71.8 decreased risk | Bwd Packet Length Mean=103.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6772,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=917.9 increased risk,auto_escalate,cd69f531da6dd6a9
6773,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=858.4 increased risk,auto_escalate,cd69f531da6dd6a9
6774,2026-08-17T06:54:05.838240+00:00,0.8587622376597294,1,1,Bwd Packet Length Mean=1938.7 increased risk | Total Length of Bwd Packets=11632.0 increased risk | Total Length of Fwd Packets=2616.0 decreased risk,auto_escalate,cd69f531da6dd6a9
6775,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=91.0 decreased risk | Bwd Packet Length Mean=102.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6776,2026-08-17T06:54:05.838240+00:00,0.9929588433668592,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6777,2026-08-17T06:54:05.838240+00:00,0.995089887050756,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6778,2026-08-17T06:54:05.838240+00:00,0.0048505497871025,0,0,Destination Port=50109.0 decreased risk | Average Packet Size=40.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6779,2026-08-17T06:54:05.838240+00:00,0.0540190664494272,0,0,Average Packet Size=8.0 decreased risk | Total Length of Bwd Packets=12.0 decreased risk | Destination Port=1068.0 decreased risk,auto_close,cd69f531da6dd6a9
6780,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=106.0 decreased risk | Bwd Packet Length Mean=164.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6781,2026-08-17T06:54:05.838240+00:00,0.9928525208051951,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6782,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=918.5 increased risk,auto_escalate,cd69f531da6dd6a9
6783,2026-08-17T06:54:05.838240+00:00,0.5910514601575013,1,1,Destination Port=80.0 increased risk | Init Win bytes forward=251.0 increased risk | Bwd Packet Length Mean=0.0 decreased risk,human_review,cd69f531da6dd6a9
6784,2026-08-17T06:54:05.838240+00:00,0.9944495675760328,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6785,2026-08-17T06:54:05.838240+00:00,0.007133406831109,0,0,Total Backward Packets=50.0 decreased risk | Destination Port=443.0 decreased risk | Bwd Packet Length Mean=453.7 decreased risk,auto_close,cd69f531da6dd6a9
6786,2026-08-17T06:54:05.838240+00:00,0.0408015149403794,0,0,Total Fwd Packets=2.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Destination Port=5900.0 decreased risk,auto_close,cd69f531da6dd6a9
6787,2026-08-17T06:54:05.838240+00:00,0.996378344753464,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6788,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=921.2 increased risk,auto_escalate,cd69f531da6dd6a9
6789,2026-08-17T06:54:05.838240+00:00,0.9815767871325,1,1,Flow IAT Mean=6098671.6 increased risk | Destination Port=80.0 increased risk | Flow Packets/s=0.2 increased risk,auto_escalate,cd69f531da6dd6a9
6790,2026-08-17T06:54:05.838240+00:00,0.000396926735526,0,0,Average Packet Size=104.5 decreased risk | Bwd Packet Length Mean=226.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6791,2026-08-17T06:54:05.838240+00:00,0.9949969397947324,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6792,2026-08-17T06:54:05.838240+00:00,0.0887001513290466,0,0,Total Fwd Packets=2.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Destination Port=10001.0 decreased risk,auto_close,cd69f531da6dd6a9
6793,2026-08-17T06:54:05.838240+00:00,0.9999588908816484,1,1,Bwd Packet Length Mean=1449.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=916.1 increased risk,auto_escalate,cd69f531da6dd6a9
6794,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=850.9 increased risk,auto_escalate,cd69f531da6dd6a9
6795,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=56.2 decreased risk | Bwd Packet Length Mean=63.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6796,2026-08-17T06:54:05.838240+00:00,0.0037640906065683,0,0,Bwd Packet Length Mean=271.9 decreased risk | Destination Port=443.0 decreased risk | Average Packet Size=169.9 decreased risk,auto_close,cd69f531da6dd6a9
6797,2026-08-17T06:54:05.838240+00:00,0.0004693688783423,0,0,Average Packet Size=89.0 decreased risk | Bwd Packet Length Mean=133.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6798,2026-08-17T06:54:05.838240+00:00,0.9950160783730436,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6799,2026-08-17T06:54:05.838240+00:00,0.0004381388567381,0,0,Average Packet Size=96.5 decreased risk | Bwd Packet Length Mean=177.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6800,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=915.7 increased risk,auto_escalate,cd69f531da6dd6a9
6801,2026-08-17T06:54:05.838240+00:00,0.01321502854527,0,0,Total Backward Packets=23.0 decreased risk | Bwd Packet Length Mean=597.2 decreased risk | Init Win bytes backward=1147.0 decreased risk,auto_close,cd69f531da6dd6a9
6802,2026-08-17T06:54:05.838240+00:00,0.9956761452471932,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1327.2 increased risk,auto_escalate,cd69f531da6dd6a9
6803,2026-08-17T06:54:05.838240+00:00,0.9915023044216782,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1091.4 increased risk,auto_escalate,cd69f531da6dd6a9
6804,2026-08-17T06:54:05.838240+00:00,0.9965334942392436,1,1,Bwd Packet Length Mean=2900.2 increased risk | Total Length of Bwd Packets=11601.0 increased risk | Average Packet Size=1661.0 increased risk,auto_escalate,cd69f531da6dd6a9
6805,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=65.2 decreased risk | Bwd Packet Length Mean=84.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6806,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=102.0 decreased risk | Bwd Packet Length Mean=156.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6807,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=80.8 decreased risk | Bwd Packet Length Mean=103.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6808,2026-08-17T06:54:05.838240+00:00,0.9961221819721134,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6809,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=850.9 increased risk,auto_escalate,cd69f531da6dd6a9
6810,2026-08-17T06:54:05.838240+00:00,0.0041362640728167,0,0,Destination Port=55850.0 decreased risk | Average Packet Size=37.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6811,2026-08-17T06:54:05.838240+00:00,0.045872083595542,0,0,Destination Port=443.0 decreased risk | Average Packet Size=9.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6812,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=85.5 decreased risk | Bwd Packet Length Mean=105.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6813,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=854.8 increased risk,auto_escalate,cd69f531da6dd6a9
6814,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=93.0 decreased risk | Bwd Packet Length Mean=129.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6815,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=80.0 decreased risk | Bwd Packet Length Mean=100.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6816,2026-08-17T06:54:05.838240+00:00,0.0841297539937223,0,0,Total Length of Bwd Packets=12.0 decreased risk | Total Fwd Packets=2.0 decreased risk | Destination Port=34571.0 decreased risk,auto_close,cd69f531da6dd6a9
6817,2026-08-17T06:54:05.838240+00:00,0.0110421866110443,0,0,Destination Port=42948.0 decreased risk | Init Win bytes backward=316.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6818,2026-08-17T06:54:05.838240+00:00,0.9859040134524888,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.2 increased risk | Total Fwd Packets=5.0 increased risk,auto_escalate,cd69f531da6dd6a9
6819,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2898.8 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=918.5 increased risk,auto_escalate,cd69f531da6dd6a9
6820,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=2321.4 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1454.1 increased risk,auto_escalate,cd69f531da6dd6a9
6821,2026-08-17T06:54:05.838240+00:00,0.0344731980120686,0,0,Destination Port=56154.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Flow Bytes/s=0.0 decreased risk,auto_close,cd69f531da6dd6a9
6822,2026-08-17T06:54:05.838240+00:00,0.9976618454560454,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1326.3 increased risk,auto_escalate,cd69f531da6dd6a9
6823,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=137.0 decreased risk | Bwd Packet Length Mean=208.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6824,2026-08-17T06:54:05.838240+00:00,0.963432325707563,1,1,Destination Port=21.0 increased risk | Init Win bytes backward=227.0 increased risk | Init Win bytes forward=29200.0 increased risk,auto_escalate,cd69f531da6dd6a9
6825,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=993.3 increased risk,auto_escalate,cd69f531da6dd6a9
6826,2026-08-17T06:54:05.838240+00:00,0.8941872815851403,1,1,Destination Port=80.0 increased risk | Average Packet Size=1.5 increased risk | Total Fwd Packets=4.0 increased risk,auto_escalate,cd69f531da6dd6a9
6827,2026-08-17T06:54:05.838240+00:00,0.0041047067637997,0,0,Bwd Packet Length Mean=133.2 decreased risk | Average Packet Size=161.3 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
6828,2026-08-17T06:54:05.838240+00:00,0.9858493133637736,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.5 increased risk | Total Fwd Packets=4.0 increased risk,auto_escalate,cd69f531da6dd6a9
6829,2026-08-17T06:54:05.838240+00:00,0.000180918108207,0,0,Average Packet Size=112.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=118.0 decreased risk,auto_close,cd69f531da6dd6a9
6830,2026-08-17T06:54:05.838240+00:00,0.0154604947311514,0,0,Destination Port=56341.0 decreased risk | Average Packet Size=18.4 decreased risk | Total Length of Bwd Packets=18.0 decreased risk,auto_close,cd69f531da6dd6a9
6831,2026-08-17T06:54:05.838240+00:00,0.9858625175891256,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.5 increased risk | Total Fwd Packets=4.0 increased risk,auto_escalate,cd69f531da6dd6a9
6832,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=88.5 decreased risk | Bwd Packet Length Mean=117.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6833,2026-08-17T06:54:05.838240+00:00,0.9950465419105448,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
6834,2026-08-17T06:54:05.838240+00:00,0.040431144570009,0,0,Total Fwd Packets=2.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Destination Port=5101.0 decreased risk,auto_close,cd69f531da6dd6a9
6835,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=89.0 decreased risk | Bwd Packet Length Mean=78.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6836,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=58.5 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=66.0 decreased risk,auto_close,cd69f531da6dd6a9
6837,2026-08-17T06:54:05.838240+00:00,0.9858493133637736,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.5 increased risk | Total Fwd Packets=4.0 increased risk,auto_escalate,cd69f531da6dd6a9
6838,2026-08-17T06:54:05.838240+00:00,0.0004693688783423,0,0,Average Packet Size=62.4 decreased risk | Bwd Packet Length Mean=71.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
6839,2026-08-17T06:54:05.838240+00:00,0.996120826457593,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
